padjScreen t15 t1 t3
Sro122_g059260 7.301620582132e-07 0.0279467316323618 0.0279467316323618 1.72811864509004e-05
Sro1503_g278020 7.40190132613538e-07 0.260386882774458 1 1.75051918552058e-08
Sro693_g188200 7.42176596743535e-07 1 1 6.41474564130065e-09
Sro1407_g270030 7.64493740392412e-07 1 1 4.32170742544753e-09
Sro794_g203400 7.69233486907481e-07 1 1 7.61220328530457e-09
Sro627_g177890 8.18949734004889e-07 1 1 3.00719791595828e-09
Sro25_g016950 8.47167935088366e-07 1 0.000311783990768232 3.12874872388894e-05
Sro2419_g327110 8.51859068187292e-07 7.55602418147696e-06 1 0.000940981230553834
Sro1300_g260740 8.56701266614817e-07 0.248145442133117 0.0109865881360528 2.62162761297959e-06
Sro1345_g264780 8.75389728510039e-07 1 1 2.9329999485874e-09
Sro671_g184910 8.7701123191471e-07 0.939705234112978 0.370714455264199 5.65596091418958e-08
Sro53_g031580 8.97171393428937e-07 1 1 3.68461298778955e-09
Sro1741_g294670 8.9983418290555e-07 1.23644164116293e-06 0.054473205593762 0.679216392557952
Sro124_g060000 9.19007697499968e-07 1 1 4.7969313519763e-09
Sro117_g057300 9.50969663437072e-07 1 1 3.23171042661555e-09
Sro1113_g242690 9.53085867414416e-07 1 1 4.24114460610325e-09
Sro25_g017060 9.58437020075687e-07 1 0.872559863444271 3.49262564852431e-08
Sro1903_g304520 1.06220247122143e-06 1 1 1.11740589140606e-08
Sro11_g008600 1.07934567350663e-06 1 0.517031808796102 5.96585986077367e-08
Sro471_g149710 1.11109338591554e-06 1 1 2.96654886020487e-08
Sro285_g108100 1.11710258873183e-06 0.00134855061698629 1 1.13390817239802e-05
Sro74_g040920 1.13190116165554e-06 0.802349075808094 1 2.17984833077902e-08
Sro541_g163110 1.14003217018429e-06 0.28864247927261 0.00305862981461718 7.62719448346371e-05
Sro690_g187620 1.15827934938275e-06 1 1 1.1357526243716e-08
Sro1307_g261350 1.17056261060578e-06 0.658173810588196 1 2.31562997930781e-08
Sro82_g043800 1.1825220119234e-06 1 1 4.65412466435695e-09
Sro526_g160360 1.19282884031554e-06 0.340441132594415 1 4.03108445568953e-08
Sro1901_g304330 1.21899310062744e-06 1 1 1.7806912768673e-08
Sro1920_g305510 1.21899310062744e-06 1 1 4.70784719768405e-09
Sro2691_g334770 1.21899310062744e-06 0.0158341053765557 1 1.13429131251117e-06
Sro1766_g296250 1.22536459371219e-06 1 0.209298043658445 4.15327460599627e-08
Sro320_g116520 1.2296295271113e-06 1 1 4.18277240205525e-09
Sro472_g149930 1.25651577323528e-06 0.0364539660986771 1 5.91675949141205e-07
Sro441_g143740 1.28974577601988e-06 1 1 1.3332160050493e-08
Sro2231_g320040 1.29724482278319e-06 1 1 7.57008063233972e-09
Sro414_g138250 1.29724482278319e-06 1 1 1.03548916181265e-08
Sro883_g215460 1.29724482278319e-06 1 0.19329173181336 6.43247981055772e-08
Sro3157_g344570 1.29867987471269e-06 1 1 1.00991383683291e-08
Sro190_g081950 1.3267454137995e-06 0.970038633046129 1 2.83335018524734e-08
Sro245_g097400 1.33302305573676e-06 1 1 4.99825159737084e-09
Sro1890_g303730 1.3436764804206e-06 1 1 1.38949635852796e-08
Sro120_g058640 1.3688133845451e-06 1 1 2.00427865132998e-08
Sro181_g079020 1.51506178009459e-06 1 0.346414387300274 1.42332468686156e-07
Sro150_g068810 1.55354878174649e-06 1 1 5.69879640845124e-09
Sro126_g060590 1.56152697317937e-06 0.996879378188768 0.00292903081066307 7.31166624400818e-06
Sro41_g025250 1.59008738127716e-06 1 1 1.48635904706062e-08
Sro248_g098530 1.64987812903356e-06 0.0444128725533828 0.516042807133438 1.14787888586406e-06
Sro182_g079340 1.65190724716833e-06 1 1 7.35378615119662e-09
Sro120_g058570 1.67235719853503e-06 1 0.265247270700841 9.46106246469032e-08
Sro2_g001700 1.70630819757785e-06 1 1 5.47745543066185e-08
Sro64_g036160 1.7272181940671e-06 1 1 9.56504012026027e-09
Sro695_g188770 1.7272181940671e-06 1 1 2.69525274777318e-08
Sro2539_g330560 1.75051695835189e-06 1 1 1.21762300601985e-08
Sro355_g125100 1.79926032512825e-06 1 1 9.41126583212085e-09
Sro2812_g337660 1.82012124047538e-06 1 0.00727994676051095 2.82986071513062e-06
Sro484_g152300 1.82597220265705e-06 0.22313216027868 1 1.4405938529348e-07
Sro497_g154690 1.87512280314948e-06 1 1 7.71581404894486e-09
Sro1360_g266070 2.01986799266037e-06 0.000710665069586004 0.128288894206532 0.000366570763846435
Sro562_g166980 2.17886696531671e-06 0.0602992069292463 0.0602992069292463 1.59135752674112e-05
Sro98_g050650 2.17953754023886e-06 1 1 1.8961566812886e-08
Sro1440_g272900 2.22557082431457e-06 0.00171176951517298 0.0199797066720822 0.00160470707291739
Sro30_g019700 2.24895246053971e-06 1 1 2.19096605817165e-08
Sro448_g145050 2.29022812329004e-06 0.0296364856549327 1 5.23058392176078e-07
Sro27_g018430 2.30671539610358e-06 0.0160898412600147 0.0496975995127293 0.000212303443414061
Sro318_g115840 2.30671539610358e-06 0.25907172881193 0.627912962407914 2.15102518362163e-07
Sro72_g039760 2.40393012232485e-06 1 1 1.94115551625961e-08
Sro1666_g289690 2.53610472305949e-06 0.433974525327116 0.621229363986215 1.64262586440583e-07
Sro876_g214490 2.53610472305949e-06 1 0.00288314601407826 3.38859281453634e-06
Sro1236_g255150 2.63265454510679e-06 0.00465148700166511 0.231145761350144 7.93454019003188e-05
Sro1451_g273870 2.67025741818215e-06 0.0652934181833825 1 6.81543563041432e-07
Sro1701_g292150 2.67025741818215e-06 1 1 1.170797868344e-08
Sro2715_g335360 2.67025741818215e-06 1 1 1.82927863772815e-08
Sro276_g106130 2.75727244221144e-06 1 1 1.59726870801326e-08
Sro15_g011030 2.93266450372866e-06 0.00669191674005236 0.693689536544499 7.24190031821354e-06
Sro794_g203430 2.98851931875519e-06 0.631852818616394 0.0366971406381372 1.24012891774004e-06
Sro1149_g246540 3.01200840733392e-06 1 1 2.11816441422138e-08
Sro537_g162260 3.01200840733392e-06 1 1 1.30234671682841e-08
Sro333_g119510 3.0142446642549e-06 1 1 7.00882268117952e-08
Sro1377_g267510 3.05746014334328e-06 1 1 2.05468621756073e-08
Sro179_g078370 3.07281670837309e-06 1 1 6.43763794465526e-08
Sro1108_g242190 3.08104192721746e-06 1 0.327767110909 1.39461573683765e-07
Sro1915_g305150 3.13755848236206e-06 1 3.04448099029822e-08 1
Sro2062_g313080 3.14810203154862e-06 0.0370406926963508 0.00921993743061349 0.000460025404668366
Sro2_g001380 3.15340584114142e-06 0.534758211016426 1 1.67600156959613e-07
Sro6_g005200 3.17250376143942e-06 0.420379688240206 0.0015229955648667 7.0073429708973e-05
Sro573_g169080 3.26271121111968e-06 1 1 1.69873604316109e-08
Sro1741_g294660 3.30876850335003e-06 1 0.0484965722320764 1.1074214024128e-06
Sro231_g093600 3.30876850335003e-06 1 1 5.29137015244604e-08
Sro92_g048030 3.30876850335003e-06 1 1 1.05325393657295e-07
Sro69_g038560 3.38327970588184e-06 1 1 4.77841427827023e-08
Sro56_g032950 3.3867985484361e-06 1 1 1.5415352882259e-08
Sro272_g104780 3.42301659053667e-06 1 1 1.43390911079628e-08
Sro2381_g325550 3.42644461967854e-06 1 1 3.63083367480354e-08
Sro107_g053890 3.43276416493429e-06 1 1 2.36386586987724e-08
Sro2437_g327640 3.43350510396052e-06 1 1 1.50658349711158e-08
Sro1202_g252010 3.51776905848488e-06 1 1 2.16370799112737e-08
Sro2311_g322840 3.55213001377496e-06 1 1 1.77853525337522e-08
Sro324_g117540 3.56713648727666e-06 1 0.68299767063664 1.14480029047625e-07
Sro620_g176620 3.56713648727666e-06 0.0098888304188553 0.739553437860173 4.79365958219596e-06
Sro2147_g316480 3.57587312233512e-06 1 1 2.30463629363284e-08
Sro440_g143520 3.57587312233512e-06 0.16980734988489 1 2.68126004425165e-07
Sro355_g125150 3.62538436463757e-06 1 1 2.64282785269874e-08
Sro229_g093090 3.75802403536402e-06 1 1 2.48490779320168e-08
Sro1324_g262750 3.81708758511329e-06 1 0.897850004554318 9.58941372837177e-08
Sro411_g137680 3.86227744519483e-06 1 0.0364848495841519 5.76273519302704e-06
Sro65_g036630 3.98993663787828e-06 9.99662917496965e-05 1 0.000350463232327497
Sro91_g047640 4.02680478846063e-06 1 1 5.2972161229666e-08
Sro2004_g310410 4.109736295303e-06 0.00167307041476808 1 2.79233318773006e-05
Sro58_g033680 4.109736295303e-06 1 1 7.49226417032278e-08
Sro37_g023340 4.11532559550354e-06 1 0.285738459401423 2.12371619743852e-07
Sro342_g121810 4.16990214104363e-06 1 1 2.75576963367214e-08
Sro196_g083420 4.17057512769013e-06 1 0.131832223183328 4.08014871274966e-07
Sro28_g018670 4.20096926001824e-06 1 0.0945183045437034 5.44504338141572e-07
Sro2967_g341130 4.27557298954136e-06 1 1 2.42648978135434e-08
Sro1311_g261720 4.35486217422734e-06 0.119976857523188 1 4.62999148818453e-07
Sro181_g079200 4.45521284885555e-06 1 1 6.69976331451471e-08
Sro1824_g299980 4.54729288405498e-06 1 0.230715638493359 4.74620422433307e-07
Sro264_g102660 4.60388905890954e-06 1 1 3.63025033337294e-08
Sro166_g074290 4.74355424999542e-06 0.847731661901581 8.59475915418918e-05 0.00066320244959623
Sro468_g149070 4.74355424999542e-06 0.0449482263154251 1 1.75033483699734e-06
Sro121_g058760 4.75729220764018e-06 1 1 7.64392412147305e-08
Sro300_g111630 4.75729220764018e-06 1 1 3.03606787894056e-08
Sro113_g056050 4.8063841358797e-06 1 1 3.26639385963489e-08
Sro1431_g272040 4.8063841358797e-06 1 1 2.80054793234282e-08
Sro1032_g233510 4.83785841232813e-06 1 1 2.81570274997576e-08
Sro461_g147860 4.83785841232813e-06 1 1 3.61293293576427e-08
Sro361_g126680 4.88020968776143e-06 0.832810079967481 1 1.33091697203262e-07
Sro719_g192330 4.88020968776143e-06 0.356579384772458 0.878482907244487 6.87697855808202e-07
Sro420_g139320 4.89657011010574e-06 1 1 2.74209710781061e-08
Sro457_g146950 4.89657011010574e-06 0.186759070435389 1 3.71523729497572e-07
Sro773_g200500 4.89657011010574e-06 1 1 8.96165915115171e-08
Sro470_g149560 4.89970428960811e-06 1 0.221078310094837 4.15418153733648e-07
Sro686_g186990 4.90737740328119e-06 0.0659292314427075 1 7.44284038802066e-07
Sro37_g023110 4.93758515592927e-06 0.0209001325325858 0.534371919604086 6.73297681413787e-06
Sro947_g223360 5.00988440091579e-06 0.106141697119333 1 1.82996482303575e-06
Sro388_g132350 5.06319638152304e-06 1 1 1.10801944024925e-07
Sro530_g161320 5.07960829012663e-06 1 1 8.17176871748515e-08
Sro285_g108140 5.21860844679928e-06 0.00264821719894061 1 2.39505657389588e-05
Sro213_g088610 5.24300867193445e-06 0.19368262059128 1 5.11858045602674e-07
Sro870_g213660 5.49268204211392e-06 1 1 1.60128931550266e-07
Sro475_g150490 5.50612389005112e-06 1 1 3.40155167146614e-08
Sro1416_g270800 5.514570217172e-06 1 0.44627125673673 1.09773105935235e-07
Sro1308_g261410 5.63580425985939e-06 4.83699633841186e-05 1 0.00176653600198281
Sro1748_g295100 5.66629521745519e-06 1 1 1.99172299423213e-07
Sro698_g189160 5.99392031405138e-06 1 1 3.11297254589201e-08
Sro2397_g326050 6.02158909733311e-06 0.494067497891543 0.494067497891543 1.4483012163828e-06
Sro709_g190860 6.16577429083801e-06 1 1 6.11595902245855e-08
Sro1093_g240430 6.25544337235129e-06 1 1 3.29111369133419e-08
Sro552_g165110 6.38767635857119e-06 1 1 4.481178337832e-08
Sro1221_g253730 6.41696128772769e-06 1 0.0266081743037022 3.80372272509967e-06
Sro270_g104250 6.53530080843212e-06 1 1 4.61965746123007e-08
Sro993_g228950 6.54458864489079e-06 0.000205118426480282 1 0.000498825032088408
Sro1678_g290630 6.58479236900277e-06 1 0.402067111698288 2.69207366708901e-07
Sro301_g112080 6.58479236900277e-06 1 1 7.8597962807979e-08
Sro1107_g242070 6.60936739782958e-06 1 0.214538178845452 5.43227732035845e-07
Sro1713_g292950 6.65348518499705e-06 1 0.662931562628862 2.15038052180265e-07
Sro1615_g286170 6.74589323286884e-06 1 1 8.0465589916045e-08
Sro2460_g328280 6.74589323286884e-06 1 1 3.98763638605839e-08
Sro345_g122510 6.74589323286884e-06 1 1 5.96024369680261e-08
Sro2049_g312540 6.77259140418242e-06 1 1 6.52702858648357e-08
Sro144_g067120 6.82323890666316e-06 1 1 5.25461943900604e-08
Sro594_g172410 6.85054041297942e-06 1 7.6908083676606e-05 0.000684308072795136
Sro295_g110510 6.90889429594079e-06 1 1 9.27923740093543e-08
Sro463_g148110 6.96614726304144e-06 1 1 1.63409805154887e-07
Sro46_g027360 6.96614726304144e-06 1 1 4.17507414437853e-08
Sro429_g141000 7.01386069273527e-06 0.0014022362190115 0.035090471270501 0.00602632793588141
Sro1193_g251210 7.02975033049305e-06 1 1 6.27931879417056e-08
Sro909_g219040 7.03280983309618e-06 0.0597038193262534 0.0597038193262534 1.30659235341386e-05
Sro1765_g296160 7.07019738073793e-06 1 1 8.01702506093927e-08
Sro264_g102590 7.10742158493022e-06 0.811928401279725 1 2.23220529932399e-07
Sro1347_g264940 7.21478868346243e-06 1 1 7.04178302325126e-08
Sro738_g195290 7.25120365850847e-06 1 0.711254718293218 1.66024629393495e-07
Sro767_g199450 7.31727960293149e-06 0.218592450084579 0.0116308841723942 3.71467575965756e-05
Sro225_g091820 7.40366007242463e-06 1 0.946923293189081 1.49225920879646e-07
Sro154_g070080 7.44578559870617e-06 0.295076322992384 1 5.61541070027294e-07
Sro710_g191070 7.44578559870617e-06 0.00057605489552265 1 9.29396059082309e-05
Sro45_g027090 7.51474980759828e-06 1.55621494696332e-07 1 1
Sro101_g051540 7.69625629977581e-06 1 0.870538971106643 1.55003345352957e-07
Sro320_g116590 7.69625629977581e-06 0.0840011154368946 0.934917603421302 7.58446100967336e-06
Sro524_g159910 7.79332793563118e-06 1 1 7.16744420068834e-08
Sro143_g066510 7.96395401962474e-06 0.0102257624642034 1 1.13257611836217e-05
Sro25_g016900 8.04940655469961e-06 0.00694567228620332 1 1.32600336296276e-05
Sro738_g195320 8.13185775325153e-06 0.346053332119962 0.39402107309966 9.5109715328819e-07
Sro105_g053240 8.15254198655441e-06 1 1 1.39975974214182e-07
Sro823_g207600 8.15254198655441e-06 0.00325909590938608 1 3.15574431428021e-05
Sro1387_g268390 8.24620746896622e-06 1 0.0510243324990314 4.77027751672758e-06
Sro1914_g305070 8.47468821753534e-06 1 0.35026454055773 6.65537960058752e-07
Sro618_g176220 8.47468821753534e-06 0.394041441857443 0.394041441857443 5.50506678075806e-06
Sro653_g181940 8.47468821753534e-06 1 0.104558270047782 2.34309258109372e-06
Sro258_g101030 8.59991094186139e-06 1 1 6.22492069639368e-08
Sro24_g016450 8.62080786340714e-06 1 1 6.61876204744082e-08
Sro19_g013390 8.72583187350151e-06 1 1 1.569156832733e-07
Sro988_g228420 8.72583187350151e-06 1 1 7.18040179966547e-08
Sro116_g057040 8.77942786566669e-06 0.145652661207623 1 9.04000149839483e-07
Sro371_g128580 8.77942786566669e-06 0.580864707011951 0.655099767986683 7.32657446178497e-07
Sro812_g206020 8.77942786566669e-06 1 1 7.12790083139954e-08
Sro641_g180010 8.91150498995383e-06 0.969629230960824 1 2.46601721928327e-07
Sro1204_g252190 9.01223805548166e-06 0.000181069653923813 0.0500475113219421 0.0147366717157259
Sro1924_g305680 9.01706653822937e-06 0.00783785491266852 0.00144073326500985 0.106006874417546
Sro197_g083720 9.03493657006009e-06 1 1 5.53476191467384e-08
Sro1357_g265740 9.06963981422949e-06 0.0747866629475929 1 2.08540976802274e-06
Sro707_g190540 9.06963981422949e-06 0.948671130576845 0.948671130576845 9.31445531376487e-07
Sro1603_g285320 9.163697462069e-06 2.10880134734371e-07 1 0.90764066383903
Sro1751_g295280 9.21324456878097e-06 1 1 7.2311465922766e-08
Sro1715_g293070 9.37025150941382e-06 1 1 9.99391578869852e-08
Sro690_g187600 9.4449543957812e-06 0.825089304178406 1 2.47915614207675e-07
Sro174_g076620 9.55559387125945e-06 1 1 5.8914539188787e-08
Sro6_g005620 9.57299119250687e-06 1 1 6.89199281705041e-08
Sro716_g191900 9.57299119250687e-06 1 1 7.99829717848377e-08
Sro1171_g248800 9.62016376913031e-06 1 1 7.74285617300405e-08
Sro1990_g309730 9.70006233603082e-06 0.496450966786853 0.940328845110099 9.98828096517832e-07
Sro301_g111990 9.77031108646111e-06 1 1 2.59740686304859e-07
Sro350_g123660 9.79322029351978e-06 0.396910044736503 0.396910044736503 1.10443650579584e-06
Sro660_g183060 9.87192235723244e-06 0.539886454246016 0.136889880137302 3.45534613769091e-06
Sro213_g088520 1.00128036555715e-05 1 1 4.0440867179826e-07
Sro1053_g235830 1.00530117607629e-05 0.846760563930071 1 2.95047267509624e-07
Sro1922_g305590 1.00810846574009e-05 1 1 7.29738641012084e-08
Sro207_g086840 1.00810846574009e-05 1 1 7.4953180208729e-08
Sro1132_g244730 1.01017389106904e-05 1 0.324367567346263 5.40996850420364e-07
Sro1843_g301190 1.02891601530252e-05 0.902769048626427 0.902769048626427 1.60525028610658e-06
Sro40_g024750 1.03063357809075e-05 0.0061457240843891 0.00272836721649748 0.00732937260688611
Sro1588_g284270 1.08823609881767e-05 0.891496736574448 1 4.30408353247146e-07
Sro658_g182750 1.08861129398347e-05 1 0.918870928153899 2.28932234045529e-07
Sro1545_g281290 1.1066306969448e-05 1 1 6.77199563719409e-08
Sro384_g131530 1.11850097615934e-05 1 1 3.66122963072371e-07
Sro76_g041770 1.17040273031e-05 0.0130479985165189 1 2.07707749671214e-05
Sro117_g057260 1.17764736069285e-05 1 1 9.48257410251787e-08
Sro924_g220830 1.17817051690379e-05 1 0.059344418451802 6.99095944529557e-06
Sro1083_g239380 1.18155937436573e-05 0.620283446460864 0.620283446460864 1.51781422243186e-06
Sro247_g098190 1.18155937436573e-05 1 1 9.06732683477504e-08
Sro334_g119930 1.18155937436573e-05 1 0.124279701753944 3.63189694806209e-06
Sro457_g146930 1.20032242914351e-05 1 1 1.70169025242968e-07
Sro762_g198760 1.21183820697585e-05 1 0.063901368554267 5.14496480548246e-06
Sro1133_g244810 1.21450430534596e-05 1 1 7.80198732431212e-08
Sro176_g077210 1.21565333164852e-05 0.938653568161858 0.277418347523886 3.73159700784984e-06
Sro668_g184310 1.22777533184945e-05 0.000546994291406691 0.052693177587386 0.0172435770082281
Sro937_g222200 1.22777533184945e-05 1 0.293905975997291 1.09817864472592e-06
Sro18_g012790 1.23392332648076e-05 0.633749927221241 0.983496436729023 1.3248037790654e-06
Sro70_g039040 1.23818094900589e-05 1 1 2.08869514967925e-07
Sro1558_g282370 1.25021916393501e-05 1 1 1.20573439912656e-07
Sro12_g009540 1.26124422359376e-05 2.11673368159069e-05 0.544803309851123 0.0482161265611332
Sro3267_g346030 1.26124422359376e-05 0.318893268797759 1 4.20632620725391e-07
Sro558_g166330 1.26124422359376e-05 0.0728153807994003 0.0122167203773382 0.000503607001715448
Sro2161_g317150 1.26516780661533e-05 1 1 1.11231683447893e-07
Sro1057_g236240 1.26596849146428e-05 0.076329551291525 1 4.92430434848278e-06
Sro1262_g257160 1.28036671256296e-05 0.000255113206124915 0.00742174078021812 1
Sro1656_g289030 1.28321131453911e-05 0.00148890953245226 0.261617157389341 0.000528659796991498
Sro1232_g254720 1.30085706120083e-05 0.775114339147382 0.573019178526022 1.1241797233979e-06
Sro1908_g304710 1.33672789989751e-05 1 1 8.48835824804804e-08
Sro36_g022980 1.35990556118845e-05 2.36272210857083e-07 0.191752064793436 1
Sro1751_g295250 1.36038261100148e-05 1 1 2.35811138164299e-07
Sro195_g083250 1.36236895415943e-05 0.0326639904458082 0.0885701542102439 0.000141485156295788
Sro125_g060100 1.37187107856777e-05 0.0568900510691483 1 3.29318100080588e-06
Sro435_g142370 1.3765689937516e-05 0.0129670094031696 1 2.20796091225528e-05
Sro3778_g350980 1.38274460618734e-05 0.0069353732796141 0.00608905874321715 0.0069353732796141
Sro866_g212990 1.38274460618734e-05 1 1 1.15765385522225e-07
Sro279_g106730 1.39878720759792e-05 0.655962662688514 0.222919215945908 2.04883981970859e-06
Sro2012_g310900 1.40255831399613e-05 1 1 1.30749311357762e-07
Sro358_g125810 1.40255831399613e-05 0.401439614629275 1 1.01275589191943e-06
Sro35_g022160 1.41644909515435e-05 1 1 9.97511620004189e-08
Sro376_g129680 1.45913817333349e-05 0.160895604256366 1 1.34444432503871e-06
Sro3067_g343120 1.46959988723139e-05 0.0162586968311109 1 1.38388831110688e-05
Sro288_g108830 1.47148617744083e-05 0.0822825447809842 1 2.50620316380389e-06
Sro1991_g309810 1.52756211832021e-05 0.0212187734079543 1 2.21862599939431e-05
Sro2542_g330700 1.56577090530795e-05 0.228693573459594 0.56765630434904 4.05163936291901e-06
Sro851_g210890 1.60924225239925e-05 1 1 1.27990096439527e-07
Sro132_g062400 1.62908196076649e-05 1 1 2.25460409776355e-07
Sro1073_g238200 1.64437123960492e-05 1 1 1.72306070433495e-07
Sro1206_g252360 1.64546419444897e-05 1 1 1.31182775309435e-07
Sro163_g073280 1.64546419444897e-05 0.030854683875735 1 9.89170054814128e-06
Sro207_g086780 1.6534261678213e-05 0.110942946615857 1 8.67283856424548e-06
